id_locomotiva,timestamp_leitura,velocidade_atual_kmh,posicao_acelerador_notch,peso_total_toneladas,inclinacao_terreno_graus,target_consumo_litros_hr
LOC_LOG_9014,2024-06-12 16:38:00,20.5,7,12000,1.96,438.12
LOC_LOG_9017,2024-06-12 16:45:00,55.5,7,22000,1.3,448.05
LOC_LOG_9008,2024-06-12 17:09:00,20.6,8,22000,-2.2,413.76
LOC_LOG_9012,2024-06-12 17:59:00,40.3,3,15000,1.78,284.57
LOC_LOG_9019,2024-06-12 19:05:00,56.4,8,12000,-1.37,345.34
LOC_LOG_9003,2024-06-12 19:15:00,7.7,2,18000,0.45,212.98
LOC_LOG_9008,2024-06-12 21:04:00,69.7,8,22000,2.49,543.65
LOC_LOG_9007,2024-06-12 21:13:00,25.6,6,15000,1.22,372.5
LOC_LOG_9014,2024-06-12 21:24:00,46.4,5,18000,2.02,410.43
LOC_LOG_9006,2024-06-12 21:33:00,21.3,1,15000,-0.78,98.39
LOC_LOG_9011,2024-06-12 21:42:00,4.2,7,22000,2.2,513.04
LOC_LOG_9005,2024-06-12 23:43:00,61.8,2,12000,-1.25,160.96
LOC_LOG_9012,2024-06-13 00:20:00,31.0,8,18000,0.57,436.56
LOC_LOG_9011,2024-06-13 00:51:00,16.5,8,8000,-0.74,338.2
LOC_LOG_9011,2024-06-13 02:36:00,62.3,1,15000,0.54,163.45
LOC_LOG_9005,2024-06-13 03:24:00,73.7,8,8000,0.41,381.18
LOC_LOG_9004,2024-06-13 05:37:00,75.9,7,8000,1.39,385.71
LOC_LOG_9005,2024-06-13 05:50:00,73.0,7,8000,1.27,361.04
LOC_LOG_9005,2024-06-13 06:42:00,75.9,2,18000,1.71,275.99
LOC_LOG_9012,2024-06-13 06:49:00,20.6,0,12000,0.8,122.73
LOC_LOG_9011,2024-06-13 07:18:00,56.4,8,18000,-2.0,387.22
LOC_LOG_9010,2024-06-13 07:43:00,20.1,6,15000,-1.63,305.4
LOC_LOG_9015,2024-06-13 10:32:00,55.3,0,8000,1.48,138.42
LOC_LOG_9003,2024-06-13 11:01:00,13.3,0,15000,1.19,163.64
LOC_LOG_9001,2024-06-13 11:49:00,3.1,5,22000,-0.22,316.17
LOC_LOG_9007,2024-06-13 12:10:00,38.8,7,15000,-1.49,330.83
LOC_LOG_9003,2024-06-13 13:04:00,45.7,5,18000,-0.84,265.92
LOC_LOG_9015,2024-06-13 13:31:00,46.8,3,15000,1.84,302.29
LOC_LOG_9019,2024-06-13 14:21:00,59.1,6,18000,2.04,441.22
LOC_LOG_9006,2024-06-13 15:15:00,28.7,2,22000,-0.12,218.68
LOC_LOG_9000,2024-06-13 15:21:00,51.9,3,15000,1.91,314.38
LOC_LOG_9008,2024-06-13 16:49:00,30.7,4,22000,2.2,413.16
LOC_LOG_9015,2024-06-13 17:48:00,67.6,8,12000,-0.7,356.6
LOC_LOG_9011,2024-06-13 18:27:00,46.5,7,12000,-1.85,296.37
LOC_LOG_9014,2024-06-13 19:20:00,77.6,8,12000,-2.03,344.51
LOC_LOG_9006,2024-06-13 23:42:00,58.3,0,22000,-0.88,139.99
LOC_LOG_9007,2024-06-14 01:04:00,61.3,2,8000,-0.27,136.25
LOC_LOG_9002,2024-06-14 02:13:00,39.0,1,22000,-0.35,172.49
LOC_LOG_9008,2024-06-14 02:21:00,2.5,6,18000,-0.38,320.34
LOC_LOG_9010,2024-06-14 03:41:00,20.2,3,22000,-0.59,236.52
LOC_LOG_9009,2024-06-14 05:39:00,78.9,8,22000,-2.0,407.98
LOC_LOG_9007,2024-06-14 07:07:00,14.1,0,22000,0.81,171.5
LOC_LOG_9003,2024-06-14 09:25:00,30.9,4,8000,-0.4,209.62
LOC_LOG_9011,2024-06-14 10:25:00,46.5,3,12000,-0.56,169.53
LOC_LOG_9009,2024-06-14 10:44:00,15.4,8,22000,-0.72,406.59
LOC_LOG_9011,2024-06-14 11:23:00,29.9,4,22000,1.87,389.71
LOC_LOG_9013,2024-06-14 11:29:00,72.7,2,22000,1.3,265.73
LOC_LOG_9014,2024-06-14 11:41:00,69.7,3,15000,-1.4,189.19
LOC_LOG_9014,2024-06-14 12:18:00,16.9,6,8000,1.68,348.22
LOC_LOG_9010,2024-06-14 12:29:00,21.4,5,8000,0.52,270.91
LOC_LOG_9014,2024-06-14 13:10:00,55.4,4,18000,1.75,365.97
LOC_LOG_9002,2024-06-14 14:13:00,23.1,4,15000,-0.72,218.29
LOC_LOG_9009,2024-06-14 14:41:00,46.1,5,18000,-1.87,300.55
LOC_LOG_9012,2024-06-14 14:44:00,5.9,2,15000,-1.06,172.36
LOC_LOG_9012,2024-06-14 16:34:00,63.4,6,22000,-1.86,328.03
LOC_LOG_9001,2024-06-14 18:32:00,48.0,7,15000,0.83,396.59
LOC_LOG_9016,2024-06-14 18:57:00,10.6,0,8000,1.81,156.3
LOC_LOG_9013,2024-06-14 19:06:00,27.9,4,15000,1.52,303.12
LOC_LOG_9012,2024-06-14 19:29:00,6.0,2,22000,0.05,211.95
LOC_LOG_9003,2024-06-14 19:33:00,50.6,6,8000,2.38,396.08
LOC_LOG_9006,2024-06-14 19:43:00,10.8,0,18000,-1.04,111.77
LOC_LOG_9007,2024-06-14 20:09:00,51.3,4,18000,-1.2,255.3
LOC_LOG_9003,2024-06-14 20:23:00,42.7,5,15000,-1.41,246.64
LOC_LOG_9000,2024-06-14 22:27:00,66.0,2,12000,1.92,254.99
LOC_LOG_9015,2024-06-14 22:28:00,74.3,2,12000,2.15,254.21
LOC_LOG_9010,2024-06-15 00:00:00,31.4,8,22000,-0.72,421.79
LOC_LOG_9006,2024-06-15 00:48:00,67.4,2,22000,-1.35,204.62
LOC_LOG_9019,2024-06-15 01:02:00,76.9,7,18000,-1.27,348.23
LOC_LOG_9011,2024-06-15 03:12:00,51.7,6,8000,2.36,430.88
LOC_LOG_9017,2024-06-15 04:50:00,32.6,1,22000,-2.37,161.8
LOC_LOG_9002,2024-06-15 06:31:00,4.5,7,8000,2.39,432.46
LOC_LOG_9016,2024-06-15 07:05:00,2.5,4,12000,-1.19,220.4
LOC_LOG_9004,2024-06-15 07:28:00,60.9,6,8000,0.23,278.99
LOC_LOG_9019,2024-06-15 08:14:00,53.1,6,18000,-1.22,325.19
LOC_LOG_9008,2024-06-15 09:32:00,47.6,7,15000,-2.24,365.72
LOC_LOG_9015,2024-06-15 11:15:00,59.2,3,22000,2.09,361.31
LOC_LOG_9019,2024-06-15 11:23:00,30.2,8,12000,-0.53,337.39
LOC_LOG_9002,2024-06-15 12:06:00,35.8,5,18000,1.76,402.31
LOC_LOG_9014,2024-06-15 14:16:00,12.7,2,18000,0.71,220.94
LOC_LOG_9017,2024-06-15 14:43:00,78.4,8,8000,-0.9,331.72
LOC_LOG_9012,2024-06-15 17:46:00,77.9,1,18000,0.22,167.62
LOC_LOG_9004,2024-06-15 18:38:00,31.0,3,8000,-2.02,140.46
LOC_LOG_9002,2024-06-15 18:45:00,38.1,7,18000,2.27,499.17
LOC_LOG_9005,2024-06-15 21:59:00,61.9,8,8000,0.51,336.63
LOC_LOG_9003,2024-06-16 00:26:00,33.2,6,18000,2.15,439.43
LOC_LOG_9011,2024-06-16 00:59:00,3.0,6,8000,-1.8,257.03
LOC_LOG_9003,2024-06-16 01:32:00,65.3,8,15000,-0.34,375.06
LOC_LOG_9011,2024-06-16 02:31:00,69.5,4,18000,1.14,296.38
LOC_LOG_9006,2024-06-16 02:48:00,59.3,1,12000,0.97,155.15
LOC_LOG_9001,2024-06-16 02:56:00,79.9,5,12000,-0.87,256.08
LOC_LOG_9017,2024-06-16 02:57:00,54.3,8,8000,-0.15,309.36
LOC_LOG_9003,2024-06-16 03:00:00,48.9,1,22000,-1.1,166.0
LOC_LOG_9000,2024-06-16 03:41:00,60.7,6,8000,1.42,340.8
LOC_LOG_9016,2024-06-16 04:57:00,9.6,0,22000,1.07,200.54
LOC_LOG_9005,2024-06-16 06:12:00,41.7,5,8000,-2.16,233.65
LOC_LOG_9008,2024-06-16 07:39:00,64.4,8,22000,1.73,524.33
LOC_LOG_9003,2024-06-16 08:56:00,56.1,0,18000,2.43,233.86
LOC_LOG_9014,2024-06-16 09:32:00,78.0,2,22000,2.43,349.6
LOC_LOG_9004,2024-06-16 11:04:00,64.6,6,22000,-0.2,315.46
LOC_LOG_9007,2024-06-16 11:20:00,9.3,0,12000,-1.13,58.39
LOC_LOG_9003,2024-06-16 11:58:00,73.6,3,22000,-1.15,231.64
LOC_LOG_9003,2024-06-16 12:21:00,10.6,1,18000,-1.71,162.55
LOC_LOG_9012,2024-06-16 12:31:00,10.2,2,12000,1.33,220.82
LOC_LOG_9010,2024-06-16 14:44:00,66.1,3,18000,-0.24,217.45
LOC_LOG_9005,2024-06-16 15:07:00,7.5,7,18000,-0.92,348.85
LOC_LOG_9004,2024-06-16 15:29:00,28.4,1,8000,1.46,155.9
LOC_LOG_9010,2024-06-16 15:30:00,67.6,2,8000,1.14,187.0
LOC_LOG_9018,2024-06-16 16:45:00,53.2,4,18000,0.12,250.15
LOC_LOG_9016,2024-06-16 18:22:00,13.1,0,22000,-1.32,110.78
LOC_LOG_9011,2024-06-16 18:57:00,9.1,1,22000,1.1,244.71
LOC_LOG_9010,2024-06-16 19:07:00,52.3,7,12000,0.17,325.54
LOC_LOG_9006,2024-06-16 19:42:00,43.0,8,12000,2.1,458.14
LOC_LOG_9009,2024-06-16 20:12:00,80.0,8,12000,-0.04,345.84
LOC_LOG_9009,2024-06-16 21:28:00,76.7,4,18000,0.01,255.72
LOC_LOG_9013,2024-06-16 21:55:00,53.0,1,8000,-1.92,109.52
LOC_LOG_9014,2024-06-16 23:19:00,28.7,4,18000,2.48,372.59
LOC_LOG_9001,2024-06-17 01:20:00,57.6,2,18000,0.06,160.55
LOC_LOG_9011,2024-06-17 02:02:00,6.1,1,8000,0.99,128.27
LOC_LOG_9007,2024-06-17 02:26:00,77.0,7,15000,2.01,465.6
LOC_LOG_9016,2024-06-17 02:48:00,10.5,6,22000,1.45,430.18
LOC_LOG_9000,2024-06-17 03:03:00,54.3,2,15000,-1.34,172.09
LOC_LOG_9011,2024-06-17 05:03:00,55.6,7,15000,-2.48,316.69
LOC_LOG_9005,2024-06-17 05:35:00,16.4,6,18000,-0.08,310.2
LOC_LOG_9019,2024-06-17 05:35:00,6.5,2,22000,-1.53,200.62
LOC_LOG_9003,2024-06-17 06:01:00,29.3,3,22000,1.54,339.33
LOC_LOG_9015,2024-06-17 06:38:00,64.5,8,12000,-0.86,333.77
LOC_LOG_9007,2024-06-17 08:33:00,9.4,4,8000,-2.42,198.37
LOC_LOG_9005,2024-06-17 08:46:00,15.5,2,22000,-1.19,210.1
LOC_LOG_9003,2024-06-17 10:40:00,79.2,7,15000,1.39,410.56
LOC_LOG_9018,2024-06-17 10:56:00,55.5,5,22000,2.09,418.08
LOC_LOG_9014,2024-06-17 11:34:00,64.4,1,8000,-0.65,98.73
LOC_LOG_9016,2024-06-17 11:53:00,2.1,8,12000,0.43,370.6
LOC_LOG_9010,2024-06-17 13:56:00,56.4,6,15000,1.59,391.12
LOC_LOG_9005,2024-06-17 14:21:00,56.0,1,22000,1.29,241.37
LOC_LOG_9003,2024-06-17 15:16:00,66.5,2,18000,-2.29,191.99
LOC_LOG_9002,2024-06-17 15:21:00,74.9,3,12000,-1.81,167.6
LOC_LOG_9008,2024-06-17 16:24:00,31.7,3,8000,2.32,294.38
LOC_LOG_9019,2024-06-17 16:56:00,44.7,2,15000,-0.76,135.22
LOC_LOG_9003,2024-06-17 17:48:00,72.6,8,8000,-1.32,316.64
LOC_LOG_9002,2024-06-17 17:54:00,77.1,1,12000,-0.88,99.83
LOC_LOG_9005,2024-06-17 18:34:00,75.8,7,22000,-1.41,379.78
LOC_LOG_9018,2024-06-17 18:38:00,59.9,7,22000,1.29,437.31
LOC_LOG_9014,2024-06-17 18:59:00,72.7,1,8000,-2.46,74.73
LOC_LOG_9015,2024-06-17 19:08:00,12.9,2,18000,-0.66,155.44
LOC_LOG_9004,2024-06-17 21:03:00,12.3,4,18000,0.43,303.15
LOC_LOG_9008,2024-06-17 21:38:00,11.0,7,18000,0.19,366.45
LOC_LOG_9010,2024-06-18 00:31:00,66.9,3,12000,1.29,245.94
LOC_LOG_9004,2024-06-18 01:14:00,75.1,5,22000,-1.59,291.48
LOC_LOG_9013,2024-06-18 03:04:00,26.1,7,22000,1.43,460.78
LOC_LOG_9019,2024-06-18 03:13:00,62.4,4,8000,-1.97,190.99
LOC_LOG_9019,2024-06-18 04:27:00,76.4,1,22000,-1.86,166.89
LOC_LOG_9003,2024-06-18 04:45:00,67.8,2,18000,-2.38,178.61
LOC_LOG_9005,2024-06-18 06:53:00,0.7,3,22000,2.49,397.84
LOC_LOG_9008,2024-06-18 07:55:00,39.1,0,15000,1.57,189.6
LOC_LOG_9003,2024-06-18 08:10:00,23.7,6,12000,2.19,398.5
LOC_LOG_9009,2024-06-18 08:34:00,32.7,2,22000,-1.13,204.49
LOC_LOG_9019,2024-06-18 08:35:00,60.4,6,22000,-0.95,315.96
LOC_LOG_9011,2024-06-18 09:17:00,55.4,0,18000,1.69,211.21
LOC_LOG_9004,2024-06-18 10:08:00,10.5,7,22000,1.33,445.39
LOC_LOG_9011,2024-06-18 11:20:00,23.3,7,22000,1.47,458.3
LOC_LOG_9010,2024-06-18 11:53:00,74.4,3,18000,-0.08,200.45
LOC_LOG_9004,2024-06-18 13:23:00,40.7,8,22000,-2.09,414.09
LOC_LOG_9003,2024-06-18 16:15:00,21.6,3,22000,2.33,371.13
LOC_LOG_9003,2024-06-18 17:34:00,77.3,8,15000,-2.46,367.32
LOC_LOG_9014,2024-06-18 19:41:00,6.8,5,12000,2.48,382.52
LOC_LOG_9000,2024-06-18 19:52:00,22.8,0,18000,0.43,139.56
LOC_LOG_9016,2024-06-18 20:03:00,16.5,1,22000,-0.71,167.41
LOC_LOG_9004,2024-06-18 20:06:00,45.0,6,15000,-2.08,293.39
LOC_LOG_9019,2024-06-18 20:25:00,60.1,8,8000,-0.25,346.68
LOC_LOG_9008,2024-06-18 20:26:00,47.1,8,15000,-0.1,363.23
LOC_LOG_9004,2024-06-18 21:28:00,73.2,5,8000,-0.65,228.68
LOC_LOG_9010,2024-06-18 21:57:00,45.4,4,22000,-1.22,275.84
LOC_LOG_9001,2024-06-18 22:33:00,42.2,7,15000,-1.79,337.8
LOC_LOG_9008,2024-06-18 22:48:00,75.5,3,22000,-0.82,235.15
LOC_LOG_9011,2024-06-19 00:22:00,0.7,5,12000,-0.71,246.99
LOC_LOG_9019,2024-06-19 00:27:00,77.2,2,18000,2.08,288.05
LOC_LOG_9008,2024-06-19 01:24:00,31.3,4,15000,1.71,346.82
LOC_LOG_9006,2024-06-19 02:08:00,63.1,8,18000,1.02,434.49
LOC_LOG_9001,2024-06-19 03:15:00,8.4,1,18000,0.78,184.68
LOC_LOG_9013,2024-06-19 03:29:00,74.5,0,22000,-2.05,142.11
LOC_LOG_9016,2024-06-19 04:33:00,59.0,5,18000,1.34,353.19
LOC_LOG_9002,2024-06-19 04:58:00,40.3,2,8000,-2.43,114.7
LOC_LOG_9009,2024-06-19 05:13:00,49.3,4,8000,0.67,237.53
LOC_LOG_9017,2024-06-19 06:25:00,28.1,6,22000,-0.69,357.91
LOC_LOG_9001,2024-06-19 06:53:00,76.9,7,22000,0.06,373.5
LOC_LOG_9000,2024-06-19 07:25:00,79.7,8,18000,1.99,508.57
LOC_LOG_9010,2024-06-19 08:41:00,20.9,3,8000,-1.27,150.56
LOC_LOG_9006,2024-06-19 10:19:00,69.6,5,12000,-0.34,240.62
LOC_LOG_9003,2024-06-19 12:27:00,8.8,7,12000,-1.05,303.98
LOC_LOG_9016,2024-06-19 13:14:00,2.6,6,12000,-2.15,285.6
LOC_LOG_9003,2024-06-19 13:23:00,71.1,4,18000,-1.28,244.08
LOC_LOG_9012,2024-06-19 14:20:00,8.8,8,18000,-0.38,387.12
LOC_LOG_9015,2024-06-19 14:25:00,62.8,3,15000,-0.07,178.12
LOC_LOG_9015,2024-06-19 14:44:00,66.7,6,15000,-0.98,293.93
LOC_LOG_9006,2024-06-19 15:36:00,78.7,1,8000,0.84,138.83
LOC_LOG_9009,2024-06-19 15:43:00,68.9,3,18000,-2.01,233.55
LOC_LOG_9010,2024-06-19 16:24:00,5.6,5,8000,-0.4,209.75
LOC_LOG_9010,2024-06-19 17:23:00,15.8,7,22000,-0.1,378.99
LOC_LOG_9000,2024-06-19 17:42:00,12.7,6,8000,-0.22,277.1
LOC_LOG_9019,2024-06-19 17:45:00,7.8,1,8000,0.53,111.56
LOC_LOG_9004,2024-06-19 19:23:00,37.5,3,12000,2.19,311.62
LOC_LOG_9008,2024-06-19 19:48:00,65.5,8,12000,-2.1,349.62
LOC_LOG_9000,2024-06-19 21:52:00,44.8,0,12000,-2.27,88.34
LOC_LOG_9017,2024-06-19 22:19:00,50.0,5,12000,-0.59,237.92
LOC_LOG_9013,2024-06-19 22:47:00,3.0,4,8000,0.48,211.59
LOC_LOG_9018,2024-06-20 01:25:00,29.1,8,12000,1.74,443.36
LOC_LOG_9004,2024-06-20 02:10:00,77.7,1,22000,2.24,298.43
LOC_LOG_9011,2024-06-20 02:39:00,72.4,3,18000,0.3,249.24
LOC_LOG_9010,2024-06-20 02:39:00,74.5,8,15000,0.11,377.56
LOC_LOG_9007,2024-06-20 02:58:00,15.4,0,8000,0.41,86.38
LOC_LOG_9017,2024-06-20 03:54:00,70.3,8,18000,-0.48,402.27
LOC_LOG_9010,2024-06-20 04:16:00,18.1,3,8000,2.38,304.48
LOC_LOG_9005,2024-06-20 07:59:00,78.4,8,22000,-1.16,400.89
LOC_LOG_9007,2024-06-20 09:24:00,44.3,4,15000,-2.47,220.58
LOC_LOG_9012,2024-06-20 09:48:00,7.5,1,8000,1.34,153.37
LOC_LOG_9003,2024-06-20 09:53:00,26.0,3,22000,1.23,322.36
LOC_LOG_9018,2024-06-20 09:56:00,51.3,2,12000,-1.42,140.27
LOC_LOG_9016,2024-06-20 10:14:00,57.8,3,15000,-1.48,203.89
LOC_LOG_9017,2024-06-20 12:29:00,62.9,6,12000,1.95,402.68
LOC_LOG_9001,2024-06-20 12:53:00,33.8,7,8000,-0.77,275.04
LOC_LOG_9013,2024-06-20 13:35:00,41.5,2,22000,0.54,217.87
LOC_LOG_9015,2024-06-20 13:45:00,21.4,4,22000,2.06,390.19
LOC_LOG_9000,2024-06-20 15:51:00,35.7,4,18000,1.49,329.35
LOC_LOG_9014,2024-06-20 15:55:00,35.5,3,18000,0.63,253.67
LOC_LOG_9008,2024-06-20 16:01:00,23.2,5,18000,0.21,310.52
LOC_LOG_9017,2024-06-20 16:10:00,34.4,3,22000,1.15,289.2
LOC_LOG_9013,2024-06-20 16:16:00,78.8,7,15000,2.23,472.34
LOC_LOG_9005,2024-06-20 16:54:00,1.4,7,8000,-2.33,270.27
LOC_LOG_9014,2024-06-20 17:26:00,72.9,2,18000,-1.63,174.16
LOC_LOG_9016,2024-06-20 17:30:00,74.0,7,12000,-0.27,309.86
LOC_LOG_9002,2024-06-20 18:15:00,31.5,4,8000,1.73,297.59
LOC_LOG_9007,2024-06-20 18:25:00,25.3,1,22000,-0.5,151.34
LOC_LOG_9002,2024-06-20 18:27:00,57.5,3,12000,1.81,277.68
LOC_LOG_9011,2024-06-20 19:15:00,22.9,0,18000,-0.2,101.2
LOC_LOG_9008,2024-06-20 21:22:00,12.8,3,18000,-2.38,208.56
LOC_LOG_9018,2024-06-20 21:42:00,77.8,1,18000,1.3,220.26
LOC_LOG_9002,2024-06-20 23:02:00,2.0,3,22000,0.95,280.71
LOC_LOG_9013,2024-06-21 00:13:00,73.9,5,18000,1.63,386.32
LOC_LOG_9002,2024-06-21 00:59:00,46.3,2,22000,-2.32,199.16
LOC_LOG_9005,2024-06-21 01:02:00,29.9,0,8000,-1.43,39.94
LOC_LOG_9016,2024-06-21 02:10:00,62.5,5,8000,-0.55,232.93
LOC_LOG_9009,2024-06-21 02:26:00,36.4,6,22000,1.72,444.87
LOC_LOG_9007,2024-06-21 02:35:00,49.1,0,22000,-1.66,134.0
LOC_LOG_9009,2024-06-21 02:44:00,20.3,6,12000,1.88,405.05
LOC_LOG_9018,2024-06-21 05:24:00,1.0,0,22000,2.35,275.69
LOC_LOG_9011,2024-06-21 05:45:00,36.8,5,15000,-1.45,262.17
LOC_LOG_9016,2024-06-21 06:38:00,29.8,6,12000,1.74,381.54
LOC_LOG_9002,2024-06-21 07:00:00,18.8,8,15000,1.13,437.56
LOC_LOG_9015,2024-06-21 07:45:00,55.8,2,15000,0.03,162.78
LOC_LOG_9015,2024-06-21 07:46:00,50.5,5,15000,-2.07,263.8
LOC_LOG_9005,2024-06-21 09:10:00,78.0,5,8000,1.58,315.44
LOC_LOG_9010,2024-06-21 09:34:00,33.2,1,22000,-2.38,135.76
LOC_LOG_9001,2024-06-21 10:08:00,77.2,4,8000,-1.2,199.11
LOC_LOG_9005,2024-06-21 10:34:00,19.3,1,8000,-1.46,92.04
LOC_LOG_9007,2024-06-21 11:27:00,66.8,3,12000,1.05,243.89
LOC_LOG_9002,2024-06-21 11:29:00,27.0,4,18000,-0.15,262.01
LOC_LOG_9003,2024-06-21 12:05:00,23.1,3,12000,0.41,200.81
LOC_LOG_9008,2024-06-21 15:18:00,41.0,7,15000,0.24,377.83
LOC_LOG_9017,2024-06-21 15:49:00,77.2,7,18000,0.36,393.29
LOC_LOG_9016,2024-06-21 15:59:00,48.5,1,18000,0.52,170.81
LOC_LOG_9015,2024-06-21 16:01:00,53.6,1,15000,-2.37,103.31
LOC_LOG_9001,2024-06-21 16:15:00,4.6,4,12000,0.98,263.44
LOC_LOG_9017,2024-06-21 16:30:00,37.9,1,12000,-1.37,101.65
LOC_LOG_9006,2024-06-21 16:54:00,10.2,6,8000,-2.21,247.8
LOC_LOG_9005,2024-06-21 16:56:00,2.7,5,12000,1.58,329.65
LOC_LOG_9018,2024-06-21 16:59:00,43.9,2,18000,-0.6,159.26
LOC_LOG_9005,2024-06-21 18:30:00,56.7,2,12000,-2.46,157.3
LOC_LOG_9018,2024-06-21 21:11:00,36.8,8,15000,2.0,475.72
LOC_LOG_9002,2024-06-21 22:12:00,16.1,6,22000,-0.35,333.79
LOC_LOG_9016,2024-06-21 22:28:00,9.1,5,18000,-2.23,301.31
LOC_LOG_9011,2024-06-21 22:54:00,45.9,0,15000,0.84,136.55
LOC_LOG_9008,2024-06-21 23:28:00,78.1,6,12000,-0.61,292.63
LOC_LOG_9006,2024-06-21 23:31:00,79.2,1,22000,-1.1,182.6
LOC_LOG_9014,2024-06-21 23:43:00,77.1,7,15000,0.1,337.85
LOC_LOG_9006,2024-06-21 23:57:00,4.0,8,18000,-2.3,365.09
LOC_LOG_9005,2024-06-22 00:10:00,74.4,4,8000,-0.36,199.89
LOC_LOG_9012,2024-06-22 00:21:00,51.9,6,12000,-0.75,258.58
LOC_LOG_9015,2024-06-22 01:01:00,70.0,1,15000,1.25,187.99
LOC_LOG_9000,2024-06-22 02:56:00,29.5,5,8000,2.16,389.92
LOC_LOG_9008,2024-06-22 03:15:00,37.7,3,15000,0.37,222.91
LOC_LOG_9005,2024-06-22 03:43:00,35.6,3,15000,0.07,212.99
LOC_LOG_9000,2024-06-22 04:19:00,64.9,4,15000,1.64,330.92
LOC_LOG_9012,2024-06-22 04:58:00,50.2,5,22000,-0.82,305.62
LOC_LOG_9001,2024-06-22 06:03:00,73.9,4,15000,1.06,301.56
LOC_LOG_9001,2024-06-22 07:00:00,33.2,5,12000,-1.13,261.85
LOC_LOG_9003,2024-06-22 07:28:00,29.6,5,22000,-1.08,309.38
LOC_LOG_9015,2024-06-22 07:32:00,4.3,0,18000,-0.93,111.07
LOC_LOG_9006,2024-06-22 08:59:00,33.8,3,22000,0.33,277.48
LOC_LOG_9002,2024-06-22 10:55:00,13.6,3,12000,1.09,239.82
LOC_LOG_9000,2024-06-22 14:09:00,21.8,2,12000,1.66,229.89
LOC_LOG_9000,2024-06-22 14:16:00,0.3,3,8000,-0.49,166.35
LOC_LOG_9006,2024-06-22 14:25:00,57.0,7,18000,2.18,488.01
LOC_LOG_9006,2024-06-22 15:03:00,78.5,7,18000,-0.81,356.85
LOC_LOG_9008,2024-06-22 16:00:00,6.5,6,22000,-2.4,345.71
LOC_LOG_9008,2024-06-22 16:14:00,36.0,5,15000,1.38,338.16
LOC_LOG_9005,2024-06-22 17:21:00,64.6,4,18000,-1.2,243.11
LOC_LOG_9004,2024-06-22 17:55:00,56.0,2,22000,1.18,276.57
LOC_LOG_9014,2024-06-22 20:40:00,31.3,1,18000,-2.1,142.47
LOC_LOG_9012,2024-06-22 20:52:00,2.0,3,12000,-0.44,191.73
LOC_LOG_9006,2024-06-22 21:11:00,26.0,8,22000,2.42,553.9
LOC_LOG_9002,2024-06-22 21:14:00,37.6,1,12000,-0.93,103.73
LOC_LOG_9008,2024-06-22 21:50:00,66.5,6,15000,-1.56,277.32
LOC_LOG_9009,2024-06-23 00:19:00,65.7,6,8000,-1.28,272.08
LOC_LOG_9018,2024-06-23 01:39:00,20.2,8,12000,0.39,359.37
LOC_LOG_9002,2024-06-23 01:44:00,51.6,1,22000,-2.28,162.76
LOC_LOG_9003,2024-06-23 02:51:00,7.1,4,15000,0.54,252.8
LOC_LOG_9013,2024-06-23 05:37:00,35.9,4,15000,-1.13,211.18
LOC_LOG_9001,2024-06-23 06:28:00,53.4,8,12000,-2.28,364.86
LOC_LOG_9000,2024-06-23 07:20:00,46.1,6,8000,0.42,283.99
LOC_LOG_9013,2024-06-23 07:42:00,78.5,4,22000,-0.44,267.86
LOC_LOG_9003,2024-06-23 08:09:00,42.9,1,8000,2.05,208.2
LOC_LOG_9013,2024-06-23 08:35:00,4.4,1,12000,-1.51,100.37
LOC_LOG_9004,2024-06-23 09:22:00,41.6,3,15000,0.91,230.73
LOC_LOG_9010,2024-06-23 09:51:00,37.9,2,8000,2.27,249.78
LOC_LOG_9008,2024-06-23 11:48:00,54.3,6,12000,2.27,421.56
LOC_LOG_9015,2024-06-23 11:52:00,7.3,5,15000,0.63,287.21
LOC_LOG_9004,2024-06-23 12:16:00,72.9,0,15000,1.57,178.29
LOC_LOG_9007,2024-06-23 12:49:00,53.0,1,12000,1.76,211.88
LOC_LOG_9003,2024-06-23 14:20:00,29.1,7,15000,2.3,457.96
LOC_LOG_9005,2024-06-23 15:16:00,18.2,2,15000,-2.48,162.4
LOC_LOG_9018,2024-06-23 18:10:00,45.4,8,22000,1.32,493.13
LOC_LOG_9019,2024-06-23 18:47:00,58.9,0,12000,-2.24,83.15
LOC_LOG_9005,2024-06-23 19:38:00,19.7,6,18000,0.84,364.13
LOC_LOG_9011,2024-06-23 20:50:00,78.8,4,15000,0.93,294.71
LOC_LOG_9009,2024-06-23 21:41:00,8.8,4,8000,-0.29,186.77
LOC_LOG_9015,2024-06-23 23:28:00,58.3,0,12000,1.81,190.67
LOC_LOG_9011,2024-06-24 01:31:00,76.9,7,18000,-0.28,326.65
LOC_LOG_9010,2024-06-24 02:00:00,79.7,8,8000,-0.13,301.94
LOC_LOG_9014,2024-06-24 03:30:00,11.0,8,15000,-1.7,380.48
LOC_LOG_9004,2024-06-24 04:06:00,79.8,0,18000,-0.03,111.57
LOC_LOG_9012,2024-06-24 04:23:00,61.8,7,15000,-1.32,343.23
LOC_LOG_9011,2024-06-24 06:31:00,37.6,2,18000,-2.26,157.53
LOC_LOG_9019,2024-06-24 07:39:00,79.2,3,18000,0.92,252.78
LOC_LOG_9018,2024-06-24 07:41:00,35.1,5,22000,1.41,388.7
LOC_LOG_9012,2024-06-24 10:00:00,74.6,5,15000,-1.91,267.29
